"BARREL","SPECIES","LH","NvI","PLANT ID","TOOTHPICK","QUAD","AorD_1","HT_1","FLWR_1","DATE_1","NOTES_1","AorD_2","FLWR_2","DATE_2","NOTES_2","AorD_3","FLWR_3","DATE_3","NOTES_3","AorD_4","FLWR_4","DATE_4","NOTES_4","AorD_5","FLWR_5","DATE_5","NOTES_5","AorD_6","FLWR_6","DATE_6","NOTES_6","AorD_7","FLWR_7","DATE_7","NOTES_7","AorD_8","FLWR_8","Height_8","DATE_8","NOTES_8","AorD_9","FLWR_9","DATE_9","NOTES_9","VWC_2","VWC_3","VWC_4","VWC_5","VWC_6","VWC_7","VWC_8","VWC_9","FLWRTotal","SEEDTotal"
36,"BRTE","FAST","INVASIVE",200,"BLK H",3,"A","1.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.3,6.3,14.9,6.4,7.2,10.5,5.3,3.2,0,0
36,"BRTE","FAST","INVASIVE",201,"G D",3,"A","1.9",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",1,2023-05-03,NA,"A",3,2023-05-17,NA,"A",6,2023-06-07,NA,"A",8,2023-06-14,NA,"A",8,"31",2023-06-28,NA,"D",8,2023-07-14,NA,8.3,6.3,14.9,6.4,7.2,10.5,5.3,3.2,8,704
36,"BRTE","FAST","INVASIVE",202,"R H",3,"A","1.7",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",3,2023-05-17,NA,"A",12,2023-06-07,NA,"A",14,2023-06-14,NA,"A",14,"28",2023-06-28,NA,"D",14,2023-07-14,NA,8.3,6.3,14.9,6.4,7.2,10.5,5.3,3.2,14,1232
36,"BRTE","FAST","INVASIVE",203,"BLK H",4,"A","1.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",4,2023-05-17,NA,"A",4,2023-06-07,NA,"D",4,2023-06-14,NA,"D",4,NA,2023-06-28,NA,"D",4,2023-07-14,NA,8.3,6.3,14.9,6.4,7.2,10.5,5.3,3.2,4,352
36,"BRTE","FAST","INVASIVE",1852,"G S",1,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-19,"NEW","A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"A",2,"16",2023-06-28,NA,"D",4,2023-07-14,NA,8.3,6.3,14.9,6.4,7.2,10.5,5.3,3.2,4,352
36,"BRTE","FAST","INVASIVE",1930,"G D",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",0,2023-05-03,"NEW","A",0,2023-05-17,NA,"A",5,2023-06-07,NA,"A",9,2023-06-14,NA,"A",9,"31",2023-06-28,NA,"D",16,2023-07-14,NA,8.3,6.3,14.9,6.4,7.2,10.5,5.3,3.2,16,1408
39,"BRTE","FAST","INVASIVE",204,"BLU D",1,"A","1.9",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",8,2023-06-07,NA,"A",9,2023-06-14,NA,"D",9,"28",2023-06-28,NA,"D",9,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,9,792
39,"BRTE","FAST","INVASIVE",205,"G C",1,"A","1.2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"D",0,2023-04-19,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,0,0
39,"BRTE","FAST","INVASIVE",206,"BLK C",3,"A","6.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",1,2023-06-07,NA,"A",2,2023-06-14,NA,"A",2,"27",2023-06-28,NA,"D",9,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,9,792
39,"ELEL","MEDIUM","NATIVE",208,"R S",4,"A","4.8",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"27",2023-06-28,NA,"A",0,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,0,0
39,"BRTE","FAST","INVASIVE",1481,"BLU S",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",3,2023-05-17,NA,"A",11,2023-06-07,NA,"A",13,2023-06-14,NA,"A",13,"21",2023-06-28,NA,"D",14,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,14,1232
39,"BRTE","FAST","INVASIVE",1482,"BLK H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"24",2023-06-28,NA,"D",1,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,1,88
39,"ELEL","MEDIUM","NATIVE",1483,"BLU C",2,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"12",2023-06-28,NA,"A",0,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,0,0
39,"BRTE","FAST","INVASIVE",1853,"G D",3,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-19,"NEW","D",0,2023-05-03,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,0,0
39,"ELEL","MEDIUM","NATIVE",1484,"R C",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"19",2023-06-28,NA,"A",0,2023-07-14,NA,8.6,7.4,13.6,6.6,6.7,11,5.1,2.4,0,0
41,"BRTE","FAST","INVASIVE",209,"R H",1,"A","2.1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"D",2,"18",2023-06-28,NA,"D",2,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,2,176
41,"BRTE","FAST","INVASIVE",210,"R C",1,"A","1.9",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",5,2023-06-07,NA,"A",5,2023-06-14,NA,"D",5,"28",2023-06-28,NA,"D",5,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,5,440
41,"BRTE","FAST","INVASIVE",211,"BLU D",1,"A","2.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",4,2023-06-07,NA,"A",5,2023-06-14,NA,"A",5,"26",2023-06-28,NA,"D",6,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,6,528
41,"BRTE","FAST","INVASIVE",212,"BLK H",1,"A","1.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"19",2023-06-28,NA,"D",1,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,1,88
41,"BRTE","FAST","INVASIVE",213,"R C",2,"A","1.7",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,0,0
41,"BRTE","FAST","INVASIVE",214,"G D",2,"A","1.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",2,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"25",2023-06-28,NA,"D",6,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,6,528
41,"BRTE","FAST","INVASIVE",215,"BLK H",2,"A","1.2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,0,0
41,"BRTE","FAST","INVASIVE",216,"R H",2,"A","1.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,0,0
41,"BRTE","FAST","INVASIVE",217,"R H",3,"A","1.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",4,2023-06-07,NA,"A",7,2023-06-14,NA,"A",7,"27",2023-06-28,NA,"D",7,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,7,616
41,"BRTE","FAST","INVASIVE",218,"BLK S",3,"A","1.9",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",2,2023-05-17,NA,"A",5,2023-06-07,NA,"D",5,2023-06-14,NA,"D",5,NA,2023-06-28,NA,"D",5,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,5,440
41,"BRTE","FAST","INVASIVE",219,"R S",4,"A","1.9",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"30",2023-06-28,NA,"D",1,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,1,88
41,"BRTE","FAST","INVASIVE",220,"G S",4,"A","2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",2,2023-05-17,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"D",2,"21",2023-06-28,NA,"D",2,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,2,176
41,"BRTE","FAST","INVASIVE",221,"G H",4,"A","2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"D",4,"17",2023-06-28,NA,"D",4,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,4,352
41,"BRTE","FAST","INVASIVE",222,"BLU D",4,"A","1.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",3,2023-06-07,NA,"A",3,2023-06-14,NA,"D",3,"18",2023-06-28,NA,"D",3,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,3,264
41,"BRTE","FAST","INVASIVE",223,"R C",4,"A","1.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",2,2023-05-17,NA,"A",3,2023-06-07,NA,"A",4,2023-06-14,NA,"D",4,"24",2023-06-28,NA,"D",4,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,4,352
41,"BRTE","FAST","INVASIVE",224,"BLK C",4,"A","1.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",3,2023-06-07,NA,"A",3,2023-06-14,NA,"D",3,"19",2023-06-28,NA,"D",3,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,3,264
41,"BRTE","FAST","INVASIVE",225,"BLU S",4,"A","0.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",3,2023-05-17,NA,"D",3,NA,NA,"D",4,NA,NA,"D",4,NA,2023-06-28,NA,"D",4,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,4,352
41,"BRTE","FAST","INVASIVE",226,"G C",4,"A","2.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"D",4,"26",2023-06-28,NA,"D",4,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,4,352
41,"BRTE","FAST","INVASIVE",227,"BLK H",4,"A","1.1000000000000001",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",2,2023-06-07,NA,"D",2,2023-06-14,NA,"D",2,NA,2023-06-28,NA,"D",2,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,2,176
41,"BRTE","FAST","INVASIVE",1485,"BLU H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"D",2,"13",2023-06-28,NA,"D",2,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,2,176
41,"BRTE","FAST","INVASIVE",1486,"G C",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"D",2,"26",2023-06-28,NA,"D",2,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,2,176
41,"BRTE","FAST","INVASIVE",1487,"BLK C",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"D",2,"13",2023-06-28,NA,"D",2,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,2,176
41,"BRTE","FAST","INVASIVE",1931,"G D",1,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",0,2023-05-03,"NEW","A",0,2023-05-17,NA,"A",2,2023-06-07,NA,"A",3,2023-06-14,NA,"D",3,"22",2023-06-28,NA,"D",3,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,3,264
41,"ELEL","MEDIUM","NATIVE",1488,"BLK S",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,0,0
41,"BRTE","FAST","INVASIVE",1489,"BLU H",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",3,2023-06-07,NA,"A",4,2023-06-14,NA,"D",4,"24",2023-06-28,NA,"D",4,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,4,352
41,"BRTE","FAST","INVASIVE",1490,"BLK D",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",3,2023-06-07,NA,"A",7,2023-06-14,NA,"D",7,"29",2023-06-28,NA,"D",7,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,7,616
41,"BRTE","FAST","INVASIVE",1491,"BLU C",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",3,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"16",2023-06-28,NA,"D",1,2023-07-14,NA,8.5,6.5,12.3,6.1,5.7,10.4,5.1,2.3,3,264
42,"ELEL","MEDIUM","NATIVE",229,"BLK H",1,"A","2.2000000000000002",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"23",2023-06-28,NA,"A",0,2023-07-14,NA,8.8,6.9,13.4,6.3,7.5,12.5,5.5,3,0,0
42,"ELEL","MEDIUM","NATIVE",230,"BLU C",1,"A","0.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"19",2023-06-28,NA,"A",0,2023-07-14,NA,8.8,6.9,13.4,6.3,7.5,12.5,5.5,3,0,0
42,"ELEL","MEDIUM","NATIVE",231,"G S",1,"A","2.1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"12",2023-06-28,NA,"A",0,2023-07-14,NA,8.8,6.9,13.4,6.3,7.5,12.5,5.5,3,0,0
42,"ELEL","MEDIUM","NATIVE",1492,"BLU D",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"8",2023-06-28,NA,"A",0,2023-07-14,NA,8.8,6.9,13.4,6.3,7.5,12.5,5.5,3,0,0
42,"ELEL","MEDIUM","NATIVE",1493,"BLU S",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"D",0,2023-05-03,NA,"A",0,2023-05-17,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.8,6.9,13.4,6.3,7.5,12.5,5.5,3,0,0
42,"ELEL","MEDIUM","NATIVE",1494,"R H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"16",2023-06-28,NA,"A",0,2023-07-14,NA,8.8,6.9,13.4,6.3,7.5,12.5,5.5,3,0,0
42,"ELEL","MEDIUM","NATIVE",1495,"BLK S",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","D",0,2023-04-19,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.8,6.9,13.4,6.3,7.5,12.5,5.5,3,0,0
42,"ELEL","MEDIUM","NATIVE",1854,"G D",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-19,"NEW","A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"13",2023-06-28,NA,"A",0,2023-07-14,NA,8.8,6.9,13.4,6.3,7.5,12.5,5.5,3,0,0
43,"BRTE","FAST","INVASIVE",232,"G S",1,"A","2.1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",5,2023-06-07,NA,"A",5,2023-06-14,NA,"A",5,"32",2023-06-28,NA,"D",5,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,5,440
43,"BRTE","FAST","INVASIVE",233,"R C",1,"A","0.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"15",2023-06-28,NA,"D",1,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,1,88
43,"BRTE","FAST","INVASIVE",234,"G C",1,"A","0.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"A",1,"10",2023-06-28,NA,"D",1,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,1,88
43,"BRTE","FAST","INVASIVE",235,"BLU D",2,"A","1.8",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"16",2023-06-28,NA,"D",8,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,8,704
43,"BRTE","FAST","INVASIVE",236,"BLK H",2,"A","2.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"D",2,2023-06-08,NA,"D",2,2023-06-14,NA,"D",2,NA,2023-06-28,NA,"D",2,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,2,176
43,"BRTE","FAST","INVASIVE",237,"R S",2,"A","0.4",0,2023-03-17,"NEW","D",0,2023-04-06,NA,"D",0,2023-04-19,NA,"D",0,2023-05-03,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,2023-06-14,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,0,0
43,"BRTE","FAST","INVASIVE",238,"BLU S",4,"A","2.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",2,2023-05-17,NA,"A",5,2023-06-07,NA,"A",5,2023-06-14,NA,"A",5,"29",2023-06-28,NA,"D",12,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,12,1056
43,"BRTE","FAST","INVASIVE",239,"BLK H",4,"A","2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",3,2023-06-07,NA,"A",3,2023-06-14,NA,"D",3,"30",2023-06-28,NA,"D",3,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,3,264
43,"BRTE","FAST","INVASIVE",1496,"BLU S",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"D",0,2023-06-08,NA,"D",0,2023-06-14,NA,"D",0,"9",2023-06-28,NA,"D",0,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,0,0
43,"BRTE","FAST","INVASIVE",1497,"BLK S",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",2,2023-06-14,NA,"D",2,"9",2023-06-28,NA,"D",2,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,2,176
43,"BRTE","FAST","INVASIVE",1855,"G H",1,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-19,"NEW","A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"A",1,"18",2023-06-28,NA,"D",2,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,2,176
43,"BRTE","FAST","INVASIVE",1856,"BLU D",3,"NA",NA,0,NA,NA,"NA",0,NA,NA,"A",0,2023-04-19,"NEW","A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",3,2023-06-07,NA,"A",5,2023-06-14,NA,"A",5,"37",2023-06-28,NA,"D",5,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,5,440
43,"BRTE","FAST","INVASIVE",1983,"R C",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",3,2023-06-14,"NEW","A",3,"23",2023-06-28,NA,"D",7,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,7,616
43,"LAGL","FAST","NATIVE",1498,"G C",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",23,2023-06-07,NA,"A",35,2023-06-14,NA,"A",35,"15",2023-06-28,NA,"D",81,2023-07-14,NA,8.6,6.2,13.5,7,7.2,11.4,5.2,1.9,81,3159
44,"BRTE","FAST","INVASIVE",240,"BLK H",2,"A","2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",5,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"17",2023-06-28,NA,"D",6,2023-07-14,NA,7.4,6.8,14.4,5.8,6.4,10.7,4.7,2.6,6,528
44,"BRTE","FAST","INVASIVE",241,"G S",2,"A","1.9",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-20,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"A",2,"25",2023-06-28,NA,"D",2,2023-07-14,NA,7.4,6.8,14.4,5.8,6.4,10.7,4.7,2.6,2,176
44,"BRTE","FAST","INVASIVE",242,"BLU S",2,"A","1.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-20,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",3,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"20",2023-06-28,NA,"D",9,2023-07-14,NA,7.4,6.8,14.4,5.8,6.4,10.7,4.7,2.6,9,792
